AAV,start,end,Sample,guppy_01,guppy_02,nanopolish_01,nanopolish_02,megalodon_01,megalodon_02,tombo_01,tombo_02,deepsignal_01,deepsignal_02,annotation
GFAP,2952,2953,met,8.85219584909987,11.5949119373777,4.49297687726929,5.71276746279531,4.25,5.55,3.65,3.7600000000000002,5.1499999999999995,6.3,GFAP
GFAP,2955,2956,met,11.5120967741935,13.5895908003451,4.49297687726929,5.71276746279531,4.35,5.45,10.61,10.489999999999998,7.1499999999999995,8.55,GFAP
GFAP,3133,3134,met,16.6690694626474,19.1230732475622,9.17563094739505,11.299120613561401,11.4,13.45,16.439999999999998,17.51,13.700000000000001,15.7,GFAP
GFAP,3207,3208,met,13.179694137638101,16.4019437353873,11.421457490600199,14.5130610674875,8.2,10.3,22.88,25.119999999999997,13.750000000000002,16.1,GFAP
GFAP,3270,3271,met,9.07138741947311,12.3522140848552,8.292758783602611,10.5377695107953,7.05,8.5,27.63,29.49,9.2,10.95,GFAP
GFAP,3296,3297,met,34.1373701526746,31.3660018044725,19.6461997456246,22.2257016584303,24.7,28.5,18.029999999999998,21.89,16.85,19.15,GFAP
GFAP,3316,3317,met,18.7112722478576,20.0826479492057,7.8253981116046205,10.2008891788903,9.3,12.05,18.490000000000002,19.919999999999998,9.1,11,GFAP
GFAP,3321,3322,met,15.662101581358701,17.0136762604613,7.8253981116046205,10.2008891788903,9,11.25,14.899999999999999,15.379999999999999,12.2,14.35,GFAP
GFAP,3338,3339,met,8.91598780548753,11.311978576578401,17.7190956631079,20.2235477767636,13.1,15.15,17.31,17.89,12.6,14.899999999999999,GFAP
GFAP,3366,3367,met,10.2880217760767,12.507940108892901,6.02135544497055,7.853809044199219,10.65,12.15,11,12.26,13.3,15.2,GFAP
GFAP,3487,3488,met,7.50953944449374,7.94871794871795,4.1814734963664,5.18149128060314,4.15,4.9,35.04,36.88,8.55,10.100000000000001,GFAP
GFAP,3722,3723,met,16.8882440565883,14.7740765386673,33.9953549396203,36.8642847220862,10.3,13.35,56.68,60.69,19.05,21.8,GFAP
GFAP,3895,3896,met,21.651455888744,24.2326686974984,16.3371412975671,19.8279668715094,13.55,16.6,76.37,77.51,17.549999999999997,20.75,GFAP
GFAP,4105,4106,met,12.3166199387103,13.0253645768416,4.31472453019852,5.8743878604116295,6.3,7.65,9.229999999999999,10.290000000000001,13.5,15.2,GFAP
GFAP,4166,4167,met,20.081928128657502,17.7553258145363,11.5006230367391,14.2319423912525,11.7,13.35,27.450000000000003,31.64,13.4,15.45,GFAP
GFAP,4240,4241,met,12.865931078882001,14.4839401286393,6.5315211813454,8.80701010833473,12.05,14,15.260000000000002,18.709999999999997,15.75,17.5,GFAP
GFAP,4292,4293,met,17.727811653116497,19.0762652878592,9.721800733998009,11.3600505778827,7.65,9.3,100,100,12.3,14.6,GFAP
GFAP,4299,4300,met,17.777451048225302,20.4147043432758,9.721800733998009,11.3600505778827,8.5,10.1,13.91,15.98,17.299999999999997,20.200000000000003,GFAP
GFAP,4331,4332,met,12.7900184015033,14.5656850174118,8.30246234141922,10.487203194533599,14.05,15.6,14.56,17.26,12.45,14.499999999999998,GFAP
GFAP,4344,4345,met,12.779707268667801,12.9401079232783,21.594015749957,24.2752411433458,7.25,8.7,21.78,26.13,11.5,13,GFAP
GFAP,4375,4376,met,19.003311780476302,23.7944516849749,18.366812928799302,21.4546579815257,21.65,25.25,57.48,59.88,18.6,20.75,GFAP
GFAP,4386,4387,met,21.9926650366748,25.198803082472498,4.25040291072998,5.71789542404149,14,14.25,27.310000000000002,33.4,12.049999999999999,13.600000000000001,GFAP
GFAP,4393,4394,met,8.506181318681321,13.0807022140705,4.25040291072998,5.71789542404149,4.8,6.05,9.15,11.91,4.7,6,GFAP
GFAP,4396,4397,met,9.4047619047619,12.0806867804684,4.25040291072998,5.71789542404149,4.7,5.85,10.33,12.389999999999999,4.35,5.6000000000000005,NA
GFAP,4400,4401,met,9.92009845511249,10.048309178744,4.25040291072998,5.71789542404149,5.25,6.15,42.980000000000004,46.51,4.35,5.25,NA
GFAP,4405,4406,met,7.192982456140349,8.86941521476626,4.25040291072998,5.71789542404149,2.8,3.75,66,69.78,4.25,5.1499999999999995,NA
GFAP,4409,4410,met,13.222916703659601,15.829698574655298,4.25040291072998,5.71789542404149,3.6,4.25,15.190000000000001,18.37,9.9,11.5,NA
GFAP,4430,4431,met,11.3802622498275,13.0751930970272,9.95513487253958,11.8129277202577,6.75,8.15,11.55,13.69,8.75,10,eYFP
GFAP,4445,4446,met,16.6943314057257,19.8234811165846,15.455200893405,16.4417274094981,10.1,10.9,23.94,28.73,23.3,25.1,eYFP
GFAP,4466,4467,met,9.93028367332921,13.403283238204999,5.27173702619113,7.03120113423184,5.35,6.45,31.180000000000003,33.77,8.05,9.2,eYFP
GFAP,4475,4476,met,10.6254016996358,11.854776843201199,5.27173702619113,7.03120113423184,4.9,6,6.550000000000001,8.51,6.25,7.3,eYFP
GFAP,4478,4479,met,11.1131869011716,16.4992274522734,5.27173702619113,7.03120113423184,7.95,9.25,10.35,13.54,7.8,9.15,eYFP
GFAP,4481,4482,met,10.0184355118566,14.656086057972601,5.27173702619113,7.03120113423184,8.9,9.95,32.86,38.2,7.7,8.75,eYFP
GFAP,4487,4488,met,10.3277990634312,11.160756501182,5.27173702619113,7.03120113423184,8.35,9.15,11.07,13.68,8.85,10.299999999999999,eYFP
GFAP,4502,4503,met,22.2560048647005,26.853448275862103,5.20589984197579,6.86654903145929,9.55,11.1,13.459999999999999,16.98,13.05,14.899999999999999,eYFP
GFAP,4508,4509,met,21.3329649413643,21.6101526474797,5.20589984197579,6.86654903145929,13.8,14.75,7.1,8.870000000000001,8.95,10.7,eYFP
GFAP,4511,4512,met,17.8361191860465,18.9296606544029,5.20589984197579,6.86654903145929,5.7,6.55,11.32,14.52,6.05,7.5,eYFP
GFAP,4517,4518,met,10.3359754999099,13.637061862868299,5.20589984197579,6.86654903145929,6.4,7.3,10.7,13.530000000000001,5.35,6.8500000000000005,eYFP
GFAP,4523,4524,met,8.15648148148148,11.106893837157001,5.20589984197579,6.86654903145929,5.2,6.05,11.32,13.55,6.7,8.3,eYFP
GFAP,4535,4536,met,16.5064991677895,17.8388448998603,44.6563665806132,46.956640434901296,14.8,17.5,12.07,15.24,18.9,21.15,eYFP
GFAP,4568,4569,met,12.1515739162798,13.3739534950916,6.54208423317399,8.3201418660817,6.2,7.3,8.19,9.719999999999999,15.7,17.75,eYFP
GFAP,4580,4581,met,18.0435069349324,24.2007141206551,18.7081428672482,22.6770992288234,13.6,15.45,99.83999999999999,100,15.25,17.349999999999998,eYFP
GFAP,4598,4599,met,19.0697674418605,26.431022760384597,15.0488726885077,18.124148275805098,11.3,13.2,25.47,27.71,14.05,15.55,eYFP
GFAP,4610,4611,met,9.99162981144454,14.0524999588687,7.15663525160109,9.38082870523108,8.05,9.6,14.360000000000001,17.82,9.2,11.4,eYFP
GFAP,4616,4617,met,8.338194309417329,11.8272532020631,7.15663525160109,9.38082870523108,6.65,8.2,6.15,8.129999999999999,7.75,9.35,eYFP
GFAP,4631,4632,met,8.82594417077176,11.1804437287529,5.60315979033631,7.4086608137848,5.3,6.75,23.189999999999998,27.76,9.3,11.3,eYFP
GFAP,4635,4636,met,13.6213432920274,17.1675232894314,5.60315979033631,7.4086608137848,8.25,9.8,11.459999999999999,15.049999999999999,8.4,10.4,eYFP
GFAP,4643,4644,met,12.9932307020417,15.5466354296458,5.60315979033631,7.4086608137848,5.8,6.7,28.549999999999997,30.330000000000002,8.7,10.549999999999999,eYFP
GFAP,4661,4662,met,15.8959131130871,17.8118393234672,12.4927153482487,15.266748914251698,10.5,12.65,34.07,42.55,9.950000000000001,11.600000000000001,eYFP
GFAP,4676,4677,met,18.331199317114798,22.269471616256702,7.9605779934871,10.3649109271354,14.8,16.3,50.74999999999999,53.410000000000004,20.45,22.05,eYFP
GFAP,4685,4686,met,18.253758071025,19.1174055829228,7.9605779934871,10.3649109271354,8.35,10.15,91.33,92.80000000000001,23.05,24.85,eYFP
GFAP,4694,4695,met,11.455575269551,14.178187403993899,7.9605779934871,10.3649109271354,10.05,12.1,10.89,14.000000000000002,11.95,13.750000000000002,eYFP
GFAP,4704,4705,met,12.497932175351501,14.158034005179601,7.9605779934871,10.3649109271354,9.65,11.3,32.769999999999996,35.23,16.55,18.7,eYFP
GFAP,4724,4725,met,9.50030687397709,12.6584567761038,13.3517790853803,15.1637325340943,7.05,8.3,15.58,17.990000000000002,8.799999999999999,10.4,eYFP
GFAP,4727,4728,met,9.90655401945724,14.085354218346799,13.3517790853803,15.1637325340943,6.4,7.65,17.84,20.93,9.85,11.700000000000001,eYFP
GFAP,4743,4744,met,13.868974762487598,14.887894534257102,11.3555924530657,14.1740839565895,10.1,11.75,24.6,30.64,9.65,11.600000000000001,eYFP
GFAP,4745,4746,met,14.2146802472889,17.7341206752971,11.3555924530657,14.1740839565895,9.15,10.75,20.46,24.59,9.85,11.700000000000001,eYFP
GFAP,4748,4749,met,11.8744001096942,17.0659997972356,11.3555924530657,14.1740839565895,7.55,8.95,31.6,35.06,10.100000000000001,11.95,eYFP
GFAP,4760,4761,met,10.6523120539642,13.054664528200998,7.61808914626883,10.0346523402889,6.2,7.5,23.380000000000003,26.61,8.85,10.65,eYFP
GFAP,4766,4767,met,14.124847001224,15.5917371724891,7.61808914626883,10.0346523402889,6.35,7.45,10.59,13.11,8.25,9.700000000000001,eYFP
GFAP,4782,4783,met,11.9961481198181,15.051415692351,9.11255910927426,11.6024059905076,10.6,12.55,23.380000000000003,27.42,11.200000000000001,13.3,eYFP
GFAP,4787,4788,met,12.1846846846847,15.4083388242185,9.11255910927426,11.6024059905076,10,11.4,16.16,18.83,8.95,10.65,eYFP
GFAP,4802,4803,met,9.86918712682407,15.2322219210265,10.0836827548976,13.098548096051399,7.45,8.75,21.64,24.779999999999998,10.4,12.2,eYFP
GFAP,4817,4818,met,10.9485689078029,12.3059360730594,10.7802709223546,12.6278611530389,6.6,8.15,22.66,25.95,10.65,12.049999999999999,eYFP
GFAP,4865,4866,met,9.32713818619859,13.361581920904001,11.0642606738158,12.755254030899,6.8,7.35,27.36,29.849999999999998,10.5,11.35,eYFP
GFAP,4880,4881,met,14.712298692456299,14.9749614791988,21.3012868635624,25.098590885751797,5.85,6.9,60.83,63.370000000000005,13.900000000000002,15.15,eYFP
GFAP,4895,4896,met,10.1361273458839,13.8753999623565,12.3013181796622,13.3688637434455,7.3,8.55,12.879999999999999,16.43,13,13.950000000000001,eYFP
GFAP,4920,4921,met,19.4880520266183,21.336206896551698,11.0593007551452,14.2819826175792,12.45,13.15,39.24,42.58,21.15,23.35,eYFP
GFAP,4931,4932,met,9.44523182830533,18.3655340883855,7.98061114326757,9.62164984545518,8.2,9.7,22.939999999999998,26.279999999999998,11.600000000000001,13.700000000000001,eYFP
GFAP,4937,4938,met,8.07373772420764,12.799638172772502,7.98061114326757,9.62164984545518,6.5,7.15,15.629999999999999,17.72,9.25,10.95,eYFP
GFAP,4943,4944,met,16.399240029376998,22.880507865028,7.98061114326757,9.62164984545518,7.95,9.1,34.29,37.18,12.65,14.249999999999998,eYFP
GFAP,4952,4953,met,11.8706088992974,14.584717607973399,7.98061114326757,9.62164984545518,7.15,9,22.98,25.580000000000002,8.7,10.8,eYFP
GFAP,4955,4956,met,15.5555555555556,18.4850713740874,7.98061114326757,9.62164984545518,6.5,8.45,38.16,38.95,9.45,11.450000000000001,eYFP
GFAP,4982,4983,met,10.4195397015108,11.1713424530489,6.6479558719517104,8.184211062879319,4.6,5.25,21.86,24.18,6.3,7.6,eYFP
GFAP,4985,4986,met,11.4730255881952,15.279760597408302,6.6479558719517104,8.184211062879319,4.2,4.65,10,11.75,5.45,6.5,eYFP
GFAP,4988,4989,met,10.972972972973,10.773116626400201,6.6479558719517104,8.184211062879319,4.85,5.15,17.51,19.830000000000002,5.050000000000001,6.25,eYFP
GFAP,4994,4995,met,16.5992206235012,20.6944444444444,6.6479558719517104,8.184211062879319,7.65,8.55,99.57000000000001,99.75,12.35,13.55,eYFP
GFAP,5006,5007,met,16.700419820246,22.727272727272698,10.1167003158683,11.6210920684846,5.5,6.4,96.56,98.42,19.05,20.3,eYFP
GFAP,5033,5034,met,14.8624333431478,19.074169100813098,8.353979344315041,9.73011794860497,8.15,8.85,81.66,81.56,10.7,12.25,eYFP
GFAP,5054,5055,met,10.5411604264815,10.9396914446003,8.61683417630392,10.7452832223833,6.9,8.05,12.53,14.799999999999999,6.75,8,eYFP
GFAP,5061,5062,met,13.3919423302108,19.0231322288215,8.61683417630392,10.7452832223833,9.3,11.2,33.269999999999996,40.239999999999995,12.8,14.75,eYFP
GFAP,5063,5064,met,13.5012056830031,14.835301073833199,8.61683417630392,10.7452832223833,8.35,9.9,21.3,25.97,16.8,18.5,eYFP
GFAP,5087,5088,met,20.5947205947206,18.7153548337512,4.49279320650339,5.8902558230257,9.2,11.65,31.619999999999997,35.11,12.35,13.950000000000001,eYFP
GFAP,5093,5094,met,19.143956729769098,19.0723732187555,4.49279320650339,5.8902558230257,4.15,5.2,21.57,23.73,6,7.75,eYFP
GFAP,5096,5097,met,13.782520171932699,12.5890257558791,4.49279320650339,5.8902558230257,3.35,4.2,12.57,15.22,5.800000000000001,6.8500000000000005,eYFP
GFAP,5099,5100,met,21.021303258145398,22.796527593232398,4.49279320650339,5.8902558230257,5.05,5.4,20.419999999999998,23.18,6,7.199999999999999,eYFP
GFAP,5111,5112,met,9.3581653070648,10.4664570230608,7.57673608909898,8.658013578041809,5.55,6.65,14.99,17.66,11.25,12.65,eYFP
GFAP,5120,5121,met,9.38487721857525,10.3746874243769,7.57673608909898,8.658013578041809,6.8,7.8,19.08,20.26,7.6499999999999995,8.7,eYFP
GFAP,5138,5139,met,8.53020152431582,10.9572230014025,4.96552554089262,5.828822807656691,4.8,5.6,15,16.34,7.5,8.85,NA
GFAP,5167,5168,met,8.38126412594498,11.2877287347132,8.696002270368739,10.6703822068579,3.8,4.55,38.18,39.69,5.800000000000001,6.800000000000001,NA
GFAP,5178,5179,met,18.1246511998724,15.9323495815558,11.481442177478101,14.5303713988199,5.3,6.5,15.75,17.21,14.6,16.8,BGHp(A)
GFAP,5191,5192,met,11.8483049224287,13.340610257954399,12.688351684116899,15.2262657564361,6.7,8.15,32.550000000000004,33.96,10.2,11.600000000000001,BGHp(A)
GFAP,5237,5238,met,12.977022977023001,13.7389272511683,16.445743558587,19.0850964891886,10.05,10.45,94.65,95.65,9.700000000000001,10.6,BGHp(A)
GFAP,5305,5306,met,9.42764429715548,12.3857895302591,7.3309709092193405,8.461265230507781,7.7,9.2,27.04,30.11,13.100000000000001,14.45,BGHp(A)
GFAP,5454,5455,met,50,8.33333333333333,0,24.5454545454545,23.5,18.35,71.43,94.12,1.6,1.8499999999999999,NA
GFAP,5557,5558,met,33.3333333333333,33.3333333333333,31.0763888888889,26.2820512820513,28.05,33.65,36.84,42.370000000000005,14.05,17.2,ITR2_right
GFAP,5559,5560,met,33.3333333333333,10,31.0763888888889,26.2820512820513,26.35,35.3,33.33,42.370000000000005,15.9,18.55,ITR2_right
GFAP,5563,5564,met,33.3333333333333,25,31.0763888888889,26.2820512820513,20.45,19.8,26,32.31,15.85,18.9,ITR2_right
GFAP,5567,5568,met,50,0,31.0763888888889,26.2820512820513,20.75,24.05,16.98,28.07,27.700000000000003,23.849999999999998,ITR2_right
GFAP,5606,5607,met,50,0,60.7142857142857,51.1413043478261,56.95,52.3,35,48,13.5,3.85,ITR2_right
GFAP,5676,5677,met,50,16.6666666666667,12.759103641456601,15.471014492753598,32.1,26.3,29.630000000000003,23.53,29.849999999999998,24.95,ITR2_right
GFAP,5686,5687,met,33.3333333333333,21.4285714285714,12.759103641456601,15.471014492753598,21.55,25.3,42.86,68.75,22.900000000000002,19.950000000000003,NA
GFAP,5748,5749,met,33.3333333333333,16.6666666666667,17.7622537792029,26.875,13.45,21.95,25.81,36.59,25.6,36.55,NA
GFAP,5816,5817,met,33.3333333333333,8.33333333333333,12.094304960196,19.9702886247878,11.95,13,4.44,1.79,11.05,16.6,NA
GFAP,5820,5821,met,33.3333333333333,16.6666666666667,12.094304960196,19.9702886247878,10,14.05,0,1.47,12.55,15.35,NA
GFAP,5850,5851,met,33.3333333333333,8.33333333333333,21.3461538461538,23.806729264475702,11.6,16.85,37.84,39.290000000000006,21.4,24.75,NA
GFAP,5923,5924,met,50,58.3333333333333,31.8840579710145,32.1212121212121,52.9,43.45,58.81999999999999,70.97,38.4,44.05,NA
GFAP,5965,5966,met,33.3333333333333,16.6666666666667,28.954671600370002,32.9242032730405,28.6,40.25,62.5,45.45,28.7,30.95,NA
GFAP,5978,5979,met,33.3333333333333,8.33333333333333,17.028688524590198,16.7508417508417,7.5,14.25,33.33,30.880000000000003,16.950000000000003,21.349999999999998,NA
GFAP,6113,6114,met,50,8.33333333333333,20.672800460034498,35.8260869565217,15.4,21.6,52,66.67,25.5,29.75,NA
GFAP,171,172,met,0,25,38.915470494417896,49.25,28.7,42.9,40,83.33,36.199999999999996,39.800000000000004,NA
GFAP,262,263,met,0,12.5,19.805481874447402,36.1512791991101,12.45,30.2,42.86,52.38,19.55,28.1,NA
GFAP,357,358,met,0,25,25.6118881118881,40.2777777777778,23.2,37.35,45.45,50,29.95,35.15,NA
GFAP,376,377,met,0,25,23.965141612200398,34.8432055749129,15.8,26.85,13.639999999999999,20.830000000000002,21,26.25,NA
GFAP,394,395,met,0,25,18.3501683501683,27.7992277992278,13,17.5,53.849999999999994,68.75,5.949999999999999,15.45,NA
GFAP,398,399,met,0,58.3333333333333,18.3501683501683,27.7992277992278,12.95,27.55,29.409999999999997,45.83,14.499999999999998,24.8,NA
GFAP,401,402,met,0,33.3333333333333,18.3501683501683,27.7992277992278,22.6,31.65,21.43,42.86,22.900000000000002,28.549999999999997,NA
GFAP,522,523,met,0,50,23.5257985257985,36.021505376344095,19.55,31.35,33.33,32,22.95,30.2,NA
GFAP,543,544,met,0,16.6666666666667,19.5075757575758,32.046783625731,9,12.75,6.25,25,15.7,16.1,NA
GFAP,568,569,met,0,50,30.916666666666696,32.8173374613003,14.6,21.45,45.45,41.18,27.750000000000004,33.7,NA
GFAP,611,612,met,0,29.166666666666703,15.575396825396801,31.5217391304348,10.1,20.1,50,61.53999999999999,10.85,17.75,NA
GFAP,646,647,met,0,41.6666666666667,25.1540616246499,36.8006993006993,17.75,31.25,17.65,29.630000000000003,17.150000000000002,29.799999999999997,NA
GFAP,649,650,met,0,41.6666666666667,25.1540616246499,36.8006993006993,17.45,29.3,22.220000000000002,38.1,14.95,30.55,NA
GFAP,850,851,met,0,37.5,17.640692640692603,36.8055555555556,9.35,24.55,12.5,21.43,29.849999999999998,26.900000000000002,NA
GFAP,890,891,met,0,45,34.035087719298204,40.1622187336473,25.4,45.55,60,42.86,31.7,36.1,NA
GFAP,895,896,met,0,73.3333333333333,34.035087719298204,40.1622187336473,18.15,34.9,59.260000000000005,52.5,30.349999999999998,36.1,NA
GFAP,912,913,met,0,25,37.9464285714286,41.7502787068004,17.95,36.2,5.88,17.39,31.05,35.55,NA
GFAP,938,939,met,0,32.5,43.0397727272727,43.4210526315789,28.9,35.4,50,54.290000000000006,26.450000000000003,28.4,NA
GFAP,952,953,met,0,10,15.0980392156863,16.6666666666667,8.9,16.85,83.33,44.440000000000005,27.250000000000004,22.25,NA
GFAP,1103,1104,met,0,46.6666666666667,25.997899159663902,34.6360153256705,22.6,39.6,60,68.17999999999999,23.549999999999997,28.15,NA
GFAP,1125,1126,met,0,45,26.926523297491002,28.6470588235294,15.8,18.7,38.46,34.62,16.900000000000002,18.099999999999998,NA
GFAP,1135,1136,met,0,25,26.926523297491002,28.6470588235294,28.55,34.25,100,94.44,29.9,30.95,NA
GFAP,1212,1213,met,0,32.5,14.5442052221713,11.502849002849,17.5,17.2,27.27,20.59,24.3,28.65,NA
GFAP,1287,1288,met,0,29.166666666666703,28.4611141753999,38.069908814589695,24.65,34.3,33.33,41.03,27.700000000000003,36.6,NA
GFAP,1426,1427,met,0,29.166666666666703,27.260458839406198,33.5737704918033,22.55,31.35,90.91,100,33.650000000000006,35.05,NA
GFAP,1461,1462,met,0,42.5,20.4135572139303,26.926010678871098,20.8,28.1,26.32,43.480000000000004,22.5,27.6,NA
GFAP,1466,1467,met,0,25,20.4135572139303,26.926010678871098,14.55,20.5,53.849999999999994,80,18.55,24.099999999999998,NA
GFAP,1479,1480,met,0,25,20.4135572139303,26.926010678871098,18,27.75,12,25.64,29.25,31.5,NA
GFAP,1511,1512,met,0,37.5,22.4833702882483,27.1531100478469,22.4,28.5,54.290000000000006,54.76,20.4,29.099999999999998,NA
GFAP,1515,1516,met,0,29.166666666666703,22.4833702882483,27.1531100478469,15.15,22.15,34.78,37.93,11.95,21.5,NA
GFAP,1544,1545,met,0,45.8333333333333,30.7665505226481,37.2868217054264,19.15,32.45,100,91.67,38.35,37.25,NA
GFAP,1573,1574,met,0,26.6666666666667,22.6428831452494,32.7401129943503,15.5,19.75,75,100,18.95,26.700000000000003,NA
GFAP,1599,1600,met,0,33.3333333333333,19.377049180327898,32.1106991525424,39.55,39.1,100,NA,20.25,25.6,NA
GFAP,1628,1629,met,0,50,22.602023020579,34.0836799608515,26.45,34.45,43.75,50,24.3,32.800000000000004,NA
GFAP,1706,1707,met,0,8.33333333333333,26.041666666666703,30.195274831244,10.55,24.15,35.9,45.1,16.1,27,NA
GFAP,1722,1723,met,0,12.5,34.160756501182,46.3143631436314,22.75,34.7,60,65,15.45,31.55,NA
GFAP,1733,1734,met,0,20,3.1080517313308302,15.0793650793651,19.55,29,17.78,30.509999999999998,14.000000000000002,21.4,NA
GFAP,1750,1751,met,0,33.3333333333333,11.7657103825137,17.824143070044702,5.15,10.15,8,15.620000000000001,16.8,20.7,NA
GFAP,1759,1760,met,0,25,11.7657103825137,17.824143070044702,18.95,29.15,33.33,45.45,15.85,23.200000000000003,NA
GFAP,1772,1773,met,0,26.6666666666667,43.5606060606061,53.4526051475204,24.85,36,25,59.38,16,28.4,NA
GFAP,1890,1891,met,0,18.75,15.267354596622901,28.403361344537796,8.8,18.5,24.240000000000002,36.59,13.8,22.400000000000002,NA
GFAP,1957,1958,met,0,45.8333333333333,20.4959318093762,27.105263157894697,21.45,37.3,47.370000000000005,81.47999999999999,16.7,26.400000000000002,ITR2_left
GFAP,1968,1969,met,0,43.75,20.4959318093762,27.105263157894697,11.85,23.7,100,100,14.149999999999999,24,ITR2_left
GFAP,2002,2003,met,0,33.3333333333333,42.9765886287625,41.8582375478927,25.15,40.15,57.69,43.480000000000004,3.3000000000000003,8.25,ITR2_left
GFAP,2025,2026,met,0,22.9166666666667,7.718862192764429,14.4490644490644,6.05,11.45,53.33,28.57,7.35,9.3,ITR2_left
GFAP,2044,2045,met,0,37.5,7.09586466165414,7.05759757483895,3.85,5.2,20.93,23.080000000000002,2.1999999999999997,3.15,ITR2_left
GFAP,5490,5491,met,0,25,49.2857142857143,37.7777777777778,53.85,55.15,85.42,92.86,3.45,7.35,ITR2_right
GFAP,5580,5581,met,0,8.33333333333333,31.6666666666667,32.5757575757576,7.3,5,81.25,72.41,13.4,11.899999999999999,ITR2_right
GFAP,5584,5585,met,0,0,31.6666666666667,32.5757575757576,13.05,19.05,100,100,6.950000000000001,7.3,ITR2_right
GFAP,5595,5596,met,0,0,60.7142857142857,51.1413043478261,18.25,29.8,18.75,30.769999999999996,2.5,0,ITR2_right
GFAP,5599,5600,met,0,0,60.7142857142857,51.1413043478261,17.15,18.6,71.05,69.23,4.45,0,ITR2_right
GFAP,5602,5603,met,0,0,60.7142857142857,51.1413043478261,39.9,48.6,97.06,100,5.35,2.45,ITR2_right
GFAP,5617,5618,met,0,66.6666666666667,26.2820512820513,32.386363636363605,30.45,29.8,100,90.24,10.8,20.8,ITR2_right
GFAP,5621,5622,met,0,0,26.2820512820513,32.386363636363605,32.95,30.4,90.91,82.14,31.4,35.099999999999994,ITR2_right
GFAP,5634,5635,met,0,21.4285714285714,30.288461538461497,31.5878378378378,19.3,20.8,67.74,76.92,21.45,15.25,ITR2_right
GFAP,5638,5639,met,0,21.4285714285714,30.288461538461497,31.5878378378378,17.95,17.5,76.67,75.61,8.85,7.1499999999999995,ITR2_right
GFAP,5642,5643,met,0,42.8571428571429,30.288461538461497,31.5878378378378,31,27.3,67.74,57.49999999999999,14.000000000000002,7.1499999999999995,ITR2_right
GFAP,5644,5645,met,0,21.4285714285714,30.288461538461497,31.5878378378378,32.55,32.9,35.709999999999994,28.849999999999998,9.35,6.3,ITR2_right
GFAP,5668,5669,met,0,28.571428571428598,12.759103641456601,15.471014492753598,25.6,29.8,47.06,40,26.05,17.8,ITR2_right
GFAP,5691,5692,met,0,7.14285714285714,12.759103641456601,15.471014492753598,5.25,5.4,34.38,45.16,10.75,9.75,NA
GFAP,5695,5696,met,0,0,12.759103641456601,15.471014492753598,3.35,2.2,22.86,44.9,6.45,10,NA
GFAP,5713,5714,met,0,16.6666666666667,31.984691088026203,37.8419972640219,30.8,36.7,56.52,77.78,29.5,40.35,NA
GFAP,5727,5728,met,0,28.571428571428598,17.7622537792029,26.875,19.05,28.75,16.669999999999998,34,24.75,31.8,NA
GFAP,5736,5737,met,0,16.6666666666667,17.7622537792029,26.875,14.9,20.85,33.33,47.83,19.1,24.349999999999998,NA
GFAP,5738,5739,met,0,0,17.7622537792029,26.875,18.6,24.75,56.67,82.05,19.85,27.150000000000002,NA
GFAP,5751,5752,met,0,21.4285714285714,17.7622537792029,26.875,21,27.25,21.21,33.33,25,37.9,NA
GFAP,5760,5761,met,0,20,17.7622537792029,26.875,22.65,35.3,28.21,30,19.3,27.650000000000002,NA
GFAP,5762,5763,met,0,14.285714285714299,17.7622537792029,26.875,19.9,30.25,11.540000000000001,11.76,20.65,27.400000000000002,NA
GFAP,5765,5766,met,0,7.14285714285714,17.7622537792029,26.875,16.5,23.75,2.44,3.64,24.85,29.95,NA
GFAP,5780,5781,met,0,12.5,25,35.915492957746494,27.2,40.55,23.400000000000002,39.660000000000004,31.45,36.1,NA
GFAP,5782,5783,met,0,30,25,35.915492957746494,24.15,35.75,38.89,56.25,31.45,37.7,NA
GFAP,5787,5788,met,0,16.6666666666667,25,35.915492957746494,20.1,20.35,87.5,86.67,24.75,23.599999999999998,NA
GFAP,5793,5794,met,0,16.6666666666667,25,35.915492957746494,14.6,16.25,43.33,45.65,39.550000000000004,36.199999999999996,NA
GFAP,5808,5809,met,0,10,12.094304960196,19.9702886247878,17,17.85,8.89,8.06,15,19.5,NA
GFAP,5829,5830,met,0,16.6666666666667,12.094304960196,19.9702886247878,18.2,21.05,25.929999999999996,39.47,24.15,24.8,NA
GFAP,5855,5856,met,0,8.33333333333333,21.3461538461538,23.806729264475702,23.7,21.15,71.43,64.29,18.9,19,NA
GFAP,5859,5860,met,0,16.6666666666667,21.3461538461538,23.806729264475702,12.45,10.8,53.849999999999994,57.45,15.9,17.150000000000002,NA
GFAP,5862,5863,met,0,25,21.3461538461538,23.806729264475702,16,13.85,82.14,62.5,17.8,19.45,NA
GFAP,5872,5873,met,0,8.33333333333333,21.3461538461538,23.806729264475702,20.9,23.8,100,85.71,24.2,24.5,NA
GFAP,5887,5888,met,0,16.6666666666667,10.6753812636166,22.978056426332298,13.45,18,31.480000000000004,36,20.8,23.7,NA
GFAP,5908,5909,met,0,8.33333333333333,9.82142857142857,56.5104166666667,19.45,31.6,100,100,37.7,43.45,NA
GFAP,5931,5932,met,0,66.6666666666667,31.8840579710145,32.1212121212121,15.35,14.5,17.95,23.810000000000002,21.75,17.5,NA
GFAP,5990,5991,met,0,70,15.190972222222198,29.5833333333333,36.25,26.35,95,97.72999999999999,16.950000000000003,14.95,NA
