AAV,start,end,Sample,replicate,annotation,tool,Methylation
CMV,5482,5483,met,03,stuffer,megalodon,90.6
CMV,5488,5489,met,03,stuffer,megalodon,88.9
CMV,5511,5512,met,03,stuffer,megalodon,79.9
CMV,5533,5534,met,03,stuffer,megalodon,89.15
CMV,5541,5542,met,03,stuffer,megalodon,82.2
CMV,5547,5548,met,03,stuffer,megalodon,91.75
CMV,5554,5555,met,03,stuffer,megalodon,59.2
CMV,5557,5558,met,03,stuffer,megalodon,61.65
CMV,5569,5570,met,03,stuffer,megalodon,88.05
CMV,5574,5575,met,03,stuffer,megalodon,92
CMV,5577,5578,met,03,stuffer,megalodon,89.5
CMV,5581,5582,met,03,stuffer,megalodon,62.6
CMV,5585,5586,met,03,stuffer,megalodon,73.95
CMV,5602,5603,met,03,stuffer,megalodon,75.75
CMV,5617,5618,met,03,stuffer,megalodon,87.3
CMV,5621,5622,met,03,stuffer,megalodon,77.4
CMV,5625,5626,met,03,stuffer,megalodon,75.05
CMV,5628,5629,met,03,stuffer,megalodon,80.95
CMV,5637,5638,met,03,stuffer,megalodon,79.4
CMV,5643,5644,met,03,stuffer,megalodon,81.75
CMV,5678,5679,met,03,stuffer,megalodon,94.1
CMV,5686,5687,met,03,stuffer,megalodon,89.15
CMV,5698,5699,met,03,stuffer,megalodon,90.7
CMV,5710,5711,met,03,stuffer,megalodon,87.95
CMV,5723,5724,met,03,stuffer,megalodon,87.5
CMV,5731,5732,met,03,stuffer,megalodon,87.9
CMV,5737,5738,met,03,stuffer,megalodon,87.15
CMV,5760,5761,met,03,stuffer,megalodon,83.95
CMV,5775,5776,met,03,stuffer,megalodon,88.95
CMV,5785,5786,met,03,stuffer,megalodon,85
CMV,5806,5807,met,03,stuffer,megalodon,86.95
CMV,5952,5953,met,03,ITR,megalodon,77.2
CMV,5954,5955,met,03,ITR,megalodon,86.4
CMV,5958,5959,met,03,ITR,megalodon,91.95
CMV,5962,5963,met,03,ITR,megalodon,90.65
CMV,5975,5976,met,03,ITR,megalodon,42.6
CMV,5979,5980,met,03,ITR,megalodon,51.9
CMV,5990,5991,met,03,ITR,megalodon,66.8
CMV,5994,5995,met,03,ITR,megalodon,69.55
CMV,5997,5998,met,03,ITR,megalodon,70.6
CMV,6001,6002,met,03,ITR,megalodon,58.55
CMV,6012,6013,met,03,ITR,megalodon,54.2
CMV,6016,6017,met,03,ITR,megalodon,74.2
CMV,6029,6030,met,03,ITR,megalodon,83.8
CMV,6033,6034,met,03,ITR,megalodon,88.35
CMV,6037,6038,met,03,ITR,megalodon,90.1
CMV,6039,6040,met,03,ITR,megalodon,84.5
GFAP,2286,2287,met,03,promoter,megalodon,75.55
GFAP,2294,2295,met,03,promoter,megalodon,69.8
GFAP,2421,2422,met,03,promoter,megalodon,73.75
GFAP,2511,2512,met,03,promoter,megalodon,75.15
GFAP,2519,2520,met,03,promoter,megalodon,70.5
GFAP,2618,2619,met,03,promoter,megalodon,73.6
GFAP,2637,2638,met,03,promoter,megalodon,42
GFAP,2723,2724,met,03,promoter,megalodon,67.45
GFAP,2785,2786,met,03,promoter,megalodon,71
GFAP,2810,2811,met,03,promoter,megalodon,42.85
GFAP,2813,2814,met,03,promoter,megalodon,45.65
GFAP,2841,2842,met,03,promoter,megalodon,52.05
GFAP,2946,2947,met,03,promoter,megalodon,66.75
GFAP,2952,2953,met,03,promoter,megalodon,68.65
GFAP,2955,2956,met,03,promoter,megalodon,68.65
GFAP,3133,3134,met,03,promoter,megalodon,89.95
GFAP,3207,3208,met,03,promoter,megalodon,59.05
GFAP,3270,3271,met,03,promoter,megalodon,67.95
GFAP,3296,3297,met,03,promoter,megalodon,86.65
GFAP,3316,3317,met,03,promoter,megalodon,84.55
GFAP,3321,3322,met,03,promoter,megalodon,90
GFAP,3338,3339,met,03,promoter,megalodon,85.4
GFAP,3366,3367,met,03,promoter,megalodon,74.9
GFAP,3487,3488,met,03,promoter,megalodon,59.65
GFAP,3722,3723,met,03,promoter,megalodon,85
GFAP,3895,3896,met,03,promoter,megalodon,84.1
GFAP,4105,4106,met,03,promoter,megalodon,60.8
GFAP,4166,4167,met,03,promoter,megalodon,82.55
GFAP,4240,4241,met,03,promoter,megalodon,80.1
GFAP,4292,4293,met,03,promoter,megalodon,39.95
GFAP,4299,4300,met,03,promoter,megalodon,81.35
GFAP,4331,4332,met,03,promoter,megalodon,87.75
GFAP,4344,4345,met,03,promoter,megalodon,82.3
GFAP,4375,4376,met,03,promoter,megalodon,88.4
GFAP,4386,4387,met,03,promoter,megalodon,74.7
GFAP,4393,4394,met,03,promoter,megalodon,74
GFAP,4430,4431,met,03,eYFP,megalodon,86.9
GFAP,4445,4446,met,03,eYFP,megalodon,73.95
GFAP,4466,4467,met,03,eYFP,megalodon,76.65
GFAP,4475,4476,met,03,eYFP,megalodon,75.8
GFAP,4478,4479,met,03,eYFP,megalodon,90.6
GFAP,4481,4482,met,03,eYFP,megalodon,87.35
GFAP,4487,4488,met,03,eYFP,megalodon,85.4
GFAP,4502,4503,met,03,eYFP,megalodon,62.3
GFAP,4508,4509,met,03,eYFP,megalodon,66.05
GFAP,4511,4512,met,03,eYFP,megalodon,64.75
GFAP,4517,4518,met,03,eYFP,megalodon,71.2
GFAP,4523,4524,met,03,eYFP,megalodon,79.85
GFAP,4535,4536,met,03,eYFP,megalodon,89.05
GFAP,4568,4569,met,03,eYFP,megalodon,74.75
GFAP,4580,4581,met,03,eYFP,megalodon,78.4
GFAP,4598,4599,met,03,eYFP,megalodon,84.45
GFAP,4610,4611,met,03,eYFP,megalodon,82.55
GFAP,4616,4617,met,03,eYFP,megalodon,83.1
GFAP,4631,4632,met,03,eYFP,megalodon,81.5
GFAP,4635,4636,met,03,eYFP,megalodon,74.5
GFAP,4643,4644,met,03,eYFP,megalodon,67.55
GFAP,4661,4662,met,03,eYFP,megalodon,83.05
GFAP,4676,4677,met,03,eYFP,megalodon,81.3
GFAP,4685,4686,met,03,eYFP,megalodon,57.4
GFAP,4694,4695,met,03,eYFP,megalodon,94.3
GFAP,4704,4705,met,03,eYFP,megalodon,85.85
GFAP,4724,4725,met,03,eYFP,megalodon,84.2
GFAP,4727,4728,met,03,eYFP,megalodon,83
GFAP,4743,4744,met,03,eYFP,megalodon,85.95
GFAP,4745,4746,met,03,eYFP,megalodon,89.05
GFAP,4748,4749,met,03,eYFP,megalodon,85.3
GFAP,4760,4761,met,03,eYFP,megalodon,68.1
GFAP,4766,4767,met,03,eYFP,megalodon,84.35
GFAP,4782,4783,met,03,eYFP,megalodon,81.45
GFAP,4787,4788,met,03,eYFP,megalodon,90.8
GFAP,4802,4803,met,03,eYFP,megalodon,84.25
GFAP,4817,4818,met,03,eYFP,megalodon,77.8
GFAP,4865,4866,met,03,eYFP,megalodon,71.3
GFAP,4880,4881,met,03,eYFP,megalodon,71.75
GFAP,4895,4896,met,03,eYFP,megalodon,80.15
GFAP,4920,4921,met,03,eYFP,megalodon,78
GFAP,4931,4932,met,03,eYFP,megalodon,85.8
GFAP,4937,4938,met,03,eYFP,megalodon,75.6
GFAP,4943,4944,met,03,eYFP,megalodon,75.95
GFAP,4952,4953,met,03,eYFP,megalodon,85.2
GFAP,4955,4956,met,03,eYFP,megalodon,83.35
GFAP,4982,4983,met,03,eYFP,megalodon,56
GFAP,4985,4986,met,03,eYFP,megalodon,69.3
GFAP,4988,4989,met,03,eYFP,megalodon,76.1
GFAP,4994,4995,met,03,eYFP,megalodon,67.6
GFAP,5006,5007,met,03,eYFP,megalodon,44.4
GFAP,5033,5034,met,03,eYFP,megalodon,79.3
GFAP,5054,5055,met,03,eYFP,megalodon,77.2
GFAP,5061,5062,met,03,eYFP,megalodon,83.75
GFAP,5063,5064,met,03,eYFP,megalodon,87.75
GFAP,5087,5088,met,03,eYFP,megalodon,82.6
GFAP,5093,5094,met,03,eYFP,megalodon,68.75
GFAP,5096,5097,met,03,eYFP,megalodon,69.75
GFAP,5099,5100,met,03,eYFP,megalodon,51.3
GFAP,5111,5112,met,03,eYFP,megalodon,67
GFAP,5120,5121,met,03,eYFP,megalodon,87.45
GFAP,5178,5179,met,03,BGHp(A),megalodon,71.8
GFAP,5191,5192,met,03,BGHp(A),megalodon,80.55
GFAP,5237,5238,met,03,BGHp(A),megalodon,72.4
GFAP,5305,5306,met,03,BGHp(A),megalodon,79.3
GFAP,1947,1948,met,03,ITR,megalodon,67.9
GFAP,1959,1960,met,03,ITR,megalodon,90.9
GFAP,1961,1962,met,03,ITR,megalodon,85.4
GFAP,1968,1969,met,03,ITR,megalodon,83
GFAP,2008,2009,met,03,ITR,megalodon,81.45
GFAP,2012,2013,met,03,ITR,megalodon,75.55
GFAP,2025,2026,met,03,ITR,megalodon,76
GFAP,2029,2030,met,03,ITR,megalodon,61.65
GFAP,2047,2048,met,03,ITR,megalodon,41.05
GFAP,2051,2052,met,03,ITR,megalodon,42.6
GFAP,2062,2063,met,03,ITR,megalodon,66.65
GFAP,2066,2067,met,03,ITR,megalodon,62.55
GFAP,2079,2080,met,03,ITR,megalodon,88.8
GFAP,2083,2084,met,03,ITR,megalodon,89.7
GFAP,2087,2088,met,03,ITR,megalodon,85.85
GFAP,2089,2090,met,03,ITR,megalodon,82.35
LP1,1947,1948,met,03,ITR,megalodon,77.15
LP1,1957,1958,met,03,ITR,megalodon,93.25
LP1,1959,1960,met,03,ITR,megalodon,94.15
LP1,1961,1962,met,03,ITR,megalodon,89.45
LP1,1968,1969,met,03,ITR,megalodon,80.65
LP1,2002,2003,met,03,ITR,megalodon,70.4
LP1,2004,2005,met,03,ITR,megalodon,80.35
LP1,2008,2009,met,03,ITR,megalodon,83.7
LP1,2012,2013,met,03,ITR,megalodon,79.2
LP1,2025,2026,met,03,ITR,megalodon,83.1
LP1,2029,2030,met,03,ITR,megalodon,74.15
LP1,2040,2041,met,03,ITR,megalodon,49.95
LP1,2044,2045,met,03,ITR,megalodon,52.05
LP1,2047,2048,met,03,ITR,megalodon,51.2
LP1,2051,2052,met,03,ITR,megalodon,47.45
LP1,2062,2063,met,03,ITR,megalodon,73
LP1,2066,2067,met,03,ITR,megalodon,75.9
LP1,2079,2080,met,03,ITR,megalodon,85.5
LP1,2083,2084,met,03,ITR,megalodon,86.3
LP1,2087,2088,met,03,ITR,megalodon,84.6
LP1,2089,2090,met,03,ITR,megalodon,80.1
LP1,2315,2316,met,03,promoter,megalodon,87.4
LP1,2331,2332,met,03,promoter,megalodon,83
LP1,2359,2360,met,03,promoter,megalodon,79.85
LP1,2396,2397,met,03,promoter,megalodon,72.7
LP1,2435,2436,met,03,promoter,megalodon,54.35
LP1,2439,2440,met,03,promoter,megalodon,54.4
LP1,2446,2447,met,03,promoter,megalodon,85.8
LP1,2452,2453,met,03,promoter,megalodon,73
LP1,2456,2457,met,03,promoter,megalodon,86
LP1,2500,2501,met,03,promoter,megalodon,86.5
LP1,2545,2546,met,03,promoter,megalodon,69.35
LP1,2575,2576,met,03,promoter,megalodon,84.7
LP1,2579,2580,met,03,promoter,megalodon,87.15
LP1,2639,2640,met,03,promoter,megalodon,83.05
LP1,2777,2778,met,03,eYFP,megalodon,86.1
LP1,2792,2793,met,03,eYFP,megalodon,75.35
LP1,2813,2814,met,03,eYFP,megalodon,83.7
LP1,2822,2823,met,03,eYFP,megalodon,73.65
LP1,2825,2826,met,03,eYFP,megalodon,91.9
LP1,2828,2829,met,03,eYFP,megalodon,92.15
LP1,2834,2835,met,03,eYFP,megalodon,91.6
LP1,2849,2850,met,03,eYFP,megalodon,70.25
LP1,2855,2856,met,03,eYFP,megalodon,71.1
LP1,2858,2859,met,03,eYFP,megalodon,66.65
LP1,2864,2865,met,03,eYFP,megalodon,71.05
LP1,2870,2871,met,03,eYFP,megalodon,85.15
LP1,2882,2883,met,03,eYFP,megalodon,91.8
LP1,2915,2916,met,03,eYFP,megalodon,81.8
LP1,2927,2928,met,03,eYFP,megalodon,86.95
LP1,2945,2946,met,03,eYFP,megalodon,89.25
LP1,2957,2958,met,03,eYFP,megalodon,87.2
LP1,2963,2964,met,03,eYFP,megalodon,89.25
LP1,2978,2979,met,03,eYFP,megalodon,90.05
LP1,2982,2983,met,03,eYFP,megalodon,86.8
LP1,2990,2991,met,03,eYFP,megalodon,77.75
LP1,3008,3009,met,03,eYFP,megalodon,87.9
LP1,3023,3024,met,03,eYFP,megalodon,88.55
LP1,3032,3033,met,03,eYFP,megalodon,63.15
LP1,3041,3042,met,03,eYFP,megalodon,96.1
LP1,3051,3052,met,03,eYFP,megalodon,90.1
LP1,3071,3072,met,03,eYFP,megalodon,86.8
LP1,3074,3075,met,03,eYFP,megalodon,86.7
LP1,3090,3091,met,03,eYFP,megalodon,91.5
LP1,3092,3093,met,03,eYFP,megalodon,94.9
LP1,3095,3096,met,03,eYFP,megalodon,92.85
LP1,3107,3108,met,03,eYFP,megalodon,67.4
LP1,3113,3114,met,03,eYFP,megalodon,89.35
LP1,3129,3130,met,03,eYFP,megalodon,87.75
LP1,3134,3135,met,03,eYFP,megalodon,92.5
LP1,3149,3150,met,03,eYFP,megalodon,89.1
LP1,3164,3165,met,03,eYFP,megalodon,76.2
LP1,3212,3213,met,03,eYFP,megalodon,83.05
LP1,3227,3228,met,03,eYFP,megalodon,80.65
LP1,3242,3243,met,03,eYFP,megalodon,82.8
LP1,3267,3268,met,03,eYFP,megalodon,85.45
LP1,3278,3279,met,03,eYFP,megalodon,90.9
LP1,3284,3285,met,03,eYFP,megalodon,76.5
LP1,3290,3291,met,03,eYFP,megalodon,80.5
LP1,3299,3300,met,03,eYFP,megalodon,89.95
LP1,3302,3303,met,03,eYFP,megalodon,89.2
LP1,3329,3330,met,03,eYFP,megalodon,59.35
LP1,3332,3333,met,03,eYFP,megalodon,78.8
LP1,3335,3336,met,03,eYFP,megalodon,89.15
LP1,3341,3342,met,03,eYFP,megalodon,78.25
LP1,3353,3354,met,03,eYFP,megalodon,58.5
LP1,3380,3381,met,03,eYFP,megalodon,90
LP1,3401,3402,met,03,eYFP,megalodon,81.8
LP1,3408,3409,met,03,eYFP,megalodon,90.3
LP1,3410,3411,met,03,eYFP,megalodon,92.55
LP1,3434,3435,met,03,eYFP,megalodon,88.6
LP1,3440,3441,met,03,eYFP,megalodon,79.05
LP1,3443,3444,met,03,eYFP,megalodon,80.6
LP1,3446,3447,met,03,eYFP,megalodon,65.35
LP1,3458,3459,met,03,eYFP,megalodon,77.65
LP1,3467,3468,met,03,eYFP,megalodon,93.25
LP1,3525,3526,met,03,BGHp(A),megalodon,85.2
LP1,3538,3539,met,03,BGHp(A),megalodon,89.2
LP1,3584,3585,met,03,BGHp(A),megalodon,81.05
LP1,3652,3653,met,03,BGHp(A),megalodon,87.55
LP1,3773,3774,met,03,stuffer,megalodon,93.15
LP1,3776,3777,met,03,stuffer,megalodon,91.1
LP1,3796,3797,met,03,stuffer,megalodon,87.95
LP1,3812,3813,met,03,stuffer,megalodon,94.3
LP1,3835,3836,met,03,stuffer,megalodon,92.05
LP1,3845,3846,met,03,stuffer,megalodon,90.45
LP1,3853,3854,met,03,stuffer,megalodon,84.4
LP1,3863,3864,met,03,stuffer,megalodon,89.65
LP1,3868,3869,met,03,stuffer,megalodon,81.65
LP1,3872,3873,met,03,stuffer,megalodon,77.25
LP1,3890,3891,met,03,stuffer,megalodon,90.9
LP1,3904,3905,met,03,stuffer,megalodon,75.9
LP1,3911,3912,met,03,stuffer,megalodon,88.7
LP1,3927,3928,met,03,stuffer,megalodon,81.45
LP1,3939,3940,met,03,stuffer,megalodon,81.3
LP1,3945,3946,met,03,stuffer,megalodon,65.1
LP1,3964,3965,met,03,stuffer,megalodon,80.85
LP1,3979,3980,met,03,stuffer,megalodon,80.85
LP1,3988,3989,met,03,stuffer,megalodon,83.25
LP1,3991,3992,met,03,stuffer,megalodon,80.9
LP1,4015,4016,met,03,stuffer,megalodon,62.35
LP1,4021,4022,met,03,stuffer,megalodon,91.35
LP1,4026,4027,met,03,stuffer,megalodon,95
LP1,4042,4043,met,03,stuffer,megalodon,88.35
LP1,4059,4060,met,03,stuffer,megalodon,86.7
LP1,4068,4069,met,03,stuffer,megalodon,90.05
LP1,4071,4072,met,03,stuffer,megalodon,88.7
LP1,4083,4084,met,03,stuffer,megalodon,88.3
LP1,4092,4093,met,03,stuffer,megalodon,86.05
LP1,4095,4096,met,03,stuffer,megalodon,91.1
LP1,4107,4108,met,03,stuffer,megalodon,93
LP1,4152,4153,met,03,stuffer,megalodon,94.65
LP1,4154,4155,met,03,stuffer,megalodon,94.8
LP1,4171,4172,met,03,stuffer,megalodon,86.75
LP1,4179,4180,met,03,stuffer,megalodon,84.7
LP1,4182,4183,met,03,stuffer,megalodon,93.25
LP1,4201,4202,met,03,stuffer,megalodon,77.9
LP1,4205,4206,met,03,stuffer,megalodon,83.8
LP1,4213,4214,met,03,stuffer,megalodon,74.2
LP1,4219,4220,met,03,stuffer,megalodon,92.1
LP1,4232,4233,met,03,stuffer,megalodon,88.3
LP1,4239,4240,met,03,stuffer,megalodon,90.7
LP1,4258,4259,met,03,stuffer,megalodon,92.2
LP1,4268,4269,met,03,stuffer,megalodon,90.3
LP1,4270,4271,met,03,stuffer,megalodon,89.9
LP1,4273,4274,met,03,stuffer,megalodon,68.25
LP1,4283,4284,met,03,stuffer,megalodon,77.35
LP1,4288,4289,met,03,stuffer,megalodon,86.75
LP1,4290,4291,met,03,stuffer,megalodon,88.15
LP1,4304,4305,met,03,stuffer,megalodon,85.15
LP1,4315,4316,met,03,stuffer,megalodon,73.8
LP1,4346,4347,met,03,stuffer,megalodon,84.05
LP1,4354,4355,met,03,stuffer,megalodon,84.85
LP1,4364,4365,met,03,stuffer,megalodon,88.4
LP1,4369,4370,met,03,stuffer,megalodon,91.4
LP1,4374,4375,met,03,stuffer,megalodon,85.9
LP1,4389,4390,met,03,stuffer,megalodon,71.9
LP1,4405,4406,met,03,stuffer,megalodon,77.05
LP1,4424,4425,met,03,stuffer,megalodon,92.55
LP1,4445,4446,met,03,stuffer,megalodon,94.45
LP1,4447,4448,met,03,stuffer,megalodon,94
LP1,4477,4478,met,03,stuffer,megalodon,89.25
LP1,4480,4481,met,03,stuffer,megalodon,89.9
LP1,4487,4488,met,03,stuffer,megalodon,89.85
LP1,4499,4500,met,03,stuffer,megalodon,91.8
LP1,4530,4531,met,03,stuffer,megalodon,92.35
LP1,4537,4538,met,03,stuffer,megalodon,87.35
LP1,4543,4544,met,03,stuffer,megalodon,78.55
LP1,4549,4550,met,03,stuffer,megalodon,82.7
LP1,4551,4552,met,03,stuffer,megalodon,85.85
LP1,4558,4559,met,03,stuffer,megalodon,74.15
LP1,4561,4562,met,03,stuffer,megalodon,80.1
LP1,4573,4574,met,03,stuffer,megalodon,61.15
LP1,4580,4581,met,03,stuffer,megalodon,88.6
LP1,4594,4595,met,03,stuffer,megalodon,75.35
LP1,4598,4599,met,03,stuffer,megalodon,84.1
LP1,4600,4601,met,03,stuffer,megalodon,81.2
LP1,4610,4611,met,03,stuffer,megalodon,96.8
LP1,4618,4619,met,03,stuffer,megalodon,90.8
LP1,4621,4622,met,03,stuffer,megalodon,85.45
LP1,4629,4630,met,03,stuffer,megalodon,81.35
LP1,4642,4643,met,03,stuffer,megalodon,85.25
LP1,4645,4646,met,03,stuffer,megalodon,78.4
LP1,4653,4654,met,03,stuffer,megalodon,76.55
LP1,4664,4665,met,03,stuffer,megalodon,86.8
LP1,4668,4669,met,03,stuffer,megalodon,86.15
LP1,4687,4688,met,03,stuffer,megalodon,84.25
LP1,4690,4691,met,03,stuffer,megalodon,82.45
LP1,4693,4694,met,03,stuffer,megalodon,77.5
LP1,4698,4699,met,03,stuffer,megalodon,66.7
LP1,4720,4721,met,03,stuffer,megalodon,57.7
LP1,4726,4727,met,03,stuffer,megalodon,80.5
LP1,4733,4734,met,03,stuffer,megalodon,92.55
LP1,4735,4736,met,03,stuffer,megalodon,91.9
LP1,4742,4743,met,03,stuffer,megalodon,92.8
LP1,4771,4772,met,03,stuffer,megalodon,81.8
LP1,4779,4780,met,03,stuffer,megalodon,81.35
LP1,4790,4791,met,03,stuffer,megalodon,89.4
LP1,4795,4796,met,03,stuffer,megalodon,89.25
LP1,4802,4803,met,03,stuffer,megalodon,84.15
LP1,4807,4808,met,03,stuffer,megalodon,82.45
LP1,4848,4849,met,03,stuffer,megalodon,89.1
LP1,4891,4892,met,03,stuffer,megalodon,84.6
LP1,4894,4895,met,03,stuffer,megalodon,78.55
LP1,4898,4899,met,03,stuffer,megalodon,75.05
LP1,4905,4906,met,03,stuffer,megalodon,89.05
LP1,4914,4915,met,03,stuffer,megalodon,91.95
LP1,4923,4924,met,03,stuffer,megalodon,87.65
LP1,4935,4936,met,03,stuffer,megalodon,82.5
LP1,4942,4943,met,03,stuffer,megalodon,91.35
LP1,4946,4947,met,03,stuffer,megalodon,81
LP1,4951,4952,met,03,stuffer,megalodon,86.55
LP1,4990,4991,met,03,stuffer,megalodon,83.3
LP1,5009,5010,met,03,stuffer,megalodon,92.6
LP1,5017,5018,met,03,stuffer,megalodon,72.8
LP1,5025,5026,met,03,stuffer,megalodon,92.4
LP1,5027,5028,met,03,stuffer,megalodon,89.05
LP1,5037,5038,met,03,stuffer,megalodon,57.6
LP1,5040,5041,met,03,stuffer,megalodon,61.25
LP1,5047,5048,met,03,stuffer,megalodon,85.7
LP1,5051,5052,met,03,stuffer,megalodon,90.7
LP1,5053,5054,met,03,stuffer,megalodon,88.8
LP1,5058,5059,met,03,stuffer,megalodon,86.05
LP1,5060,5061,met,03,stuffer,megalodon,88.55
LP1,5072,5073,met,03,stuffer,megalodon,83.6
LP1,5074,5075,met,03,stuffer,megalodon,92.95
LP1,5078,5079,met,03,stuffer,megalodon,94.7
LP1,5088,5089,met,03,stuffer,megalodon,71.6
LP1,5106,5107,met,03,stuffer,megalodon,87.8
LP1,5128,5129,met,03,stuffer,megalodon,79.6
LP1,5131,5132,met,03,stuffer,megalodon,82.6
LP1,5140,5141,met,03,stuffer,megalodon,86.05
LP1,5143,5144,met,03,stuffer,megalodon,91.6
LP1,5145,5146,met,03,stuffer,megalodon,87.65
LP1,5153,5154,met,03,stuffer,megalodon,85.95
LP1,5170,5171,met,03,stuffer,megalodon,74.1
LP1,5180,5181,met,03,stuffer,megalodon,72.35
LP1,5184,5185,met,03,stuffer,megalodon,63.3
LP1,5200,5201,met,03,stuffer,megalodon,74.55
LP1,5203,5204,met,03,stuffer,megalodon,73.15
LP1,5209,5210,met,03,stuffer,megalodon,78.65
LP1,5217,5218,met,03,stuffer,megalodon,81.75
LP1,5224,5225,met,03,stuffer,megalodon,64.2
LP1,5238,5239,met,03,stuffer,megalodon,68.2
LP1,5245,5246,met,03,stuffer,megalodon,87.2
LP1,5247,5248,met,03,stuffer,megalodon,92.5
LP1,5249,5250,met,03,stuffer,megalodon,94.9
LP1,5251,5252,met,03,stuffer,megalodon,94.1
LP1,5274,5275,met,03,stuffer,megalodon,69.85
LP1,5283,5284,met,03,stuffer,megalodon,61.5
LP1,5310,5311,met,03,stuffer,megalodon,88.7
LP1,5325,5326,met,03,stuffer,megalodon,93.75
LP1,5327,5328,met,03,stuffer,megalodon,93.65
LP1,5331,5332,met,03,stuffer,megalodon,76.85
LP1,5344,5345,met,03,stuffer,megalodon,85.55
LP1,5350,5351,met,03,stuffer,megalodon,95.5
LP1,5356,5357,met,03,stuffer,megalodon,82.5
LP1,5358,5359,met,03,stuffer,megalodon,88
LP1,5377,5378,met,03,stuffer,megalodon,82.95
LP1,5383,5384,met,03,stuffer,megalodon,76.35
LP1,5400,5401,met,03,stuffer,megalodon,91.3
LP1,5405,5406,met,03,stuffer,megalodon,87.9
LP1,5417,5418,met,03,stuffer,megalodon,80.2
LP1,5428,5429,met,03,stuffer,megalodon,87.7
LP1,5434,5435,met,03,stuffer,megalodon,86.25
LP1,5457,5458,met,03,stuffer,megalodon,76.5
LP1,5479,5480,met,03,stuffer,megalodon,87.6
LP1,5487,5488,met,03,stuffer,megalodon,79.3
LP1,5493,5494,met,03,stuffer,megalodon,88.25
LP1,5500,5501,met,03,stuffer,megalodon,58.6
LP1,5503,5504,met,03,stuffer,megalodon,62.55
LP1,5515,5516,met,03,stuffer,megalodon,85.8
LP1,5520,5521,met,03,stuffer,megalodon,88.25
LP1,5523,5524,met,03,stuffer,megalodon,85.9
LP1,5527,5528,met,03,stuffer,megalodon,60.65
LP1,5531,5532,met,03,stuffer,megalodon,73.3
LP1,5548,5549,met,03,stuffer,megalodon,70.65
LP1,5563,5564,met,03,stuffer,megalodon,83.55
LP1,5567,5568,met,03,stuffer,megalodon,75.15
LP1,5571,5572,met,03,stuffer,megalodon,73.35
LP1,5574,5575,met,03,stuffer,megalodon,80.1
LP1,5583,5584,met,03,stuffer,megalodon,79.65
LP1,5589,5590,met,03,stuffer,megalodon,82.8
LP1,5624,5625,met,03,stuffer,megalodon,91.95
LP1,5632,5633,met,03,stuffer,megalodon,86.95
LP1,5644,5645,met,03,stuffer,megalodon,87.65
LP1,5656,5657,met,03,stuffer,megalodon,86.05
LP1,5669,5670,met,03,stuffer,megalodon,83.1
LP1,5677,5678,met,03,stuffer,megalodon,84.45
LP1,5683,5684,met,03,stuffer,megalodon,83.75
LP1,5706,5707,met,03,stuffer,megalodon,82.85
LP1,5721,5722,met,03,stuffer,megalodon,87.6
LP1,5731,5732,met,03,stuffer,megalodon,84.2
LP1,5752,5753,met,03,stuffer,megalodon,84.6
LP1,5831,5832,met,03,ITR,megalodon,65.75
LP1,5898,5899,met,03,ITR,megalodon,74.2
LP1,5900,5901,met,03,ITR,megalodon,82.7
LP1,5904,5905,met,03,ITR,megalodon,91.45
LP1,5908,5909,met,03,ITR,megalodon,89.5
LP1,5921,5922,met,03,ITR,megalodon,38.3
LP1,5925,5926,met,03,ITR,megalodon,51.05
LP1,5936,5937,met,03,ITR,megalodon,63.8
LP1,5943,5944,met,03,ITR,megalodon,66.9
LP1,5947,5948,met,03,ITR,megalodon,57.65
LP1,5958,5959,met,03,ITR,megalodon,52.4
LP1,5962,5963,met,03,ITR,megalodon,72.2
LP1,5975,5976,met,03,ITR,megalodon,83
LP1,5979,5980,met,03,ITR,megalodon,87.5
LP1,5983,5984,met,03,ITR,megalodon,88.55
LP1,5985,5986,met,03,ITR,megalodon,83.5
LP1,6009,6010,met,03,ITR,megalodon,57.3
LP1,6017,6018,met,03,ITR,megalodon,85.3
LP1,5940,5941,met,03,ITR,megalodon,66.05
GFAP,1957,1958,met,03,ITR,megalodon,90.3
GFAP,2002,2003,met,03,ITR,megalodon,72.55
GFAP,2004,2005,met,03,ITR,megalodon,82.5
GFAP,2040,2041,met,03,ITR,megalodon,44.8
GFAP,2044,2045,met,03,ITR,megalodon,40.25
GFAP,5490,5491,met,03,ITR,megalodon,61.25
GFAP,5499,5500,met,03,ITR,megalodon,28.3
GFAP,5504,5505,met,03,ITR,megalodon,18.55
GFAP,5557,5558,met,03,ITR,megalodon,70.15
GFAP,5559,5560,met,03,ITR,megalodon,80.7
GFAP,5563,5564,met,03,ITR,megalodon,87.8
GFAP,5567,5568,met,03,ITR,megalodon,85.4
GFAP,5580,5581,met,03,ITR,megalodon,33.85
GFAP,5584,5585,met,03,ITR,megalodon,46.75
GFAP,5595,5596,met,03,ITR,megalodon,56.3
GFAP,5599,5600,met,03,ITR,megalodon,52.6
GFAP,5602,5603,met,03,ITR,megalodon,61.25
GFAP,5606,5607,met,03,ITR,megalodon,52.4
GFAP,5617,5618,met,03,ITR,megalodon,52.4
GFAP,5621,5622,met,03,ITR,megalodon,69.2
GFAP,5634,5635,met,03,ITR,megalodon,81.1
GFAP,5638,5639,met,03,ITR,megalodon,88.65
GFAP,5642,5643,met,03,ITR,megalodon,89.8
